Timestamp,Conductivity,Temperature,Pressure,Turbidity,Depth,Salinity,Specific Conductivity,Density Anomaly,Speed of sound
28/09/2023 14:13:53.000,-0.002755372,19.19236809,10.39519626,1.384284954,0.260554368,0,-3.099147203,-1.630227028,1480.02293
28/09/2023 14:13:54.000,-0.002707676,19.15010673,10.39545906,1.401046026,0.260815018,0,-3.048267891,-1.621874783,1479.890238
28/09/2023 14:13:55.000,-0.002221176,19.12185307,10.39546844,-2.267234276,0.260824327,0,-2.502092966,-1.616302342,1479.801442
28/09/2023 14:13:56.000,-0.002965234,19.13321687,10.39539961,1.435765389,0.260756061,0,-3.339436873,-1.618542884,1479.837163
28/09/2023 14:13:57.000,-0.00289846,19.15917959,10.39534017,-0.089492152,0.260697105,0,-3.262413786,-1.623666557,1479.918737
28/09/2023 14:13:58.000,-0.002545509,19.186785,10.39531827,0.446862148,0.260675384,0,-2.863444558,-1.629122129,1480.00541
28/09/2023 14:13:59.000,-0.002612284,19.20771157,10.39499604,1.682392589,0.260355778,0,-2.937238501,-1.633264614,1480.071066
28/09/2023 14:14:00.000,-0.001620207,19.20453459,10.39521816,1.335198958,0.260576089,0,-1.821876247,-1.632634624,1480.061103
28/09/2023 14:14:01.000,-0.003384959,19.17278516,10.39492096,0.052976959,0.260281307,0,-3.808887877,-1.626356243,1479.961456
28/09/2023 14:14:02.000,-0.003232332,19.17201028,10.39506174,-4.904708657,0.26042094,0,-3.637206314,-1.626202466,1479.959025
28/09/2023 14:14:03.000,-0.002602745,19.17288712,10.39493347,-1.953562788,0.260293718,0,-2.92870301,-1.626376335,1479.961776
28/09/2023 14:14:04.000,-0.002793529,19.16058646,10.39549034,-5.606279237,0.260846048,0,-3.144211433,-1.623943701,1479.923158
28/09/2023 14:14:05.000,-0.003251411,19.18994107,10.39513682,-4.05228843,0.260495412,0,-3.657265017,-1.629747194,1480.015312
28/09/2023 14:14:06.000,-0.003203715,19.21987466,10.39569682,-4.822100517,0.261050844,0,-3.601299394,-1.635670409,1480.109225
28/09/2023 14:14:07.000,-0.002860303,19.20570236,10.39431403,36.09885924,0.259679331,0,-3.21624892,-1.632869957,1480.064752
28/09/2023 14:14:08.000,-0.00278399,19.16102483,10.39382286,3.517729959,0.259192165,0,-3.133445205,-1.624037938,1479.924507
28/09/2023 14:14:09.000,-0.003575743,19.12382,10.393388,-2.385758998,0.258760854,0,-4.027804258,-1.616699556,1479.807592
28/09/2023 14:14:10.000,-0.003299107,19.06620242,10.39299382,1.322029544,0.258369881,0,-3.720806113,-1.605362866,1479.626305
28/09/2023 14:14:11.000,-0.002831686,19.04088754,10.39342242,-2.511467037,0.258794986,0,-3.195380744,-1.600390453,1479.546576
28/09/2023 14:14:12.000,-0.001887304,19.02661573,10.3953433,-1.196920115,0.260700208,0,-2.130360653,-1.597582458,1479.501631
28/09/2023 14:14:13.000,-0.003308646,19.01394929,10.3958814,-1.462702826,0.26123392,0,-3.735769645,-1.595097513,1479.461709
28/09/2023 14:14:14.000,-0.002869842,19.00800856,10.39590956,1.257379695,0.261261847,0,-3.240734869,-1.593933666,1479.442976
28/09/2023 14:14:15.000,-0.004567821,19.0036563,10.39526822,-5.881639703,0.260625737,0,-5.158640723,-1.593084297,1479.429239
28/09/2023 14:14:16.000,-0.003337263,18.97851826,10.39821526,-13.53306901,0.263548749,0,-3.77096297,-1.588151867,1479.349977
28/09/2023 14:14:17.000,-0.003508969,18.9338749,10.39772409,-1.795529824,0.263061578,0,-3.968806894,-1.579435266,1479.208988
28/09/2023 14:14:18.000,-0.003108322,18.89949604,10.39708587,-3.88707215,0.262428568,0,-3.518269979,-1.572738596,1479.100297
28/09/2023 14:14:19.000,-0.005388192,18.84277991,10.39733302,-3.687136507,0.262673705,0,-6.1063124,-1.561712651,1478.920789
28/09/2023 14:14:20.000,40.49272223,19.14093778,10.43941668,0.36185957,0.304414178,29.59742746,45595.19313,20.8638514,1513.16986
28/09/2023 14:14:21.000,40.51211543,19.59982693,10.444767,0.286434746,0.309720875,29.28980323,45171.22488,20.51504637,1514.14033
28/09/2023 14:14:22.000,40.51255423,19.92067923,10.46832805,0.331929084,0.333089789,29.06744287,44865.14774,20.26491032,1514.80305
28/09/2023 14:14:23.000,40.51363216,20.15781393,10.4835136,0.045793643,0.348151508,28.90547511,44642.42003,20.08141308,1515.291242
28/09/2023 14:14:24.000,40.51187695,20.33659212,10.48884573,0.117626808,0.353440158,28.78231762,44473.14881,19.94201103,1515.655661
28/09/2023 14:14:25.000,40.50876717,20.4699429,10.49442827,0.032624229,0.358977175,28.68958961,44345.74219,19.83724845,1515.925229
28/09/2023 14:14:26.000,40.51392788,20.57037792,10.4983555,0.086499103,0.362872375,28.62596682,44258.44851,19.76299061,1516.134403
28/09/2023 14:14:27.000,40.52783604,20.65104506,10.49926925,0.167910024,0.363778674,28.58270536,44199.24834,19.70924294,1516.310586
28/09/2023 14:14:28.000,40.53412237,20.71623169,10.50727717,0.420523321,0.371721293,28.54395528,44146.16007,19.66293097,1516.448569
28/09/2023 14:14:29.000,40.54220208,20.77343066,10.51944738,0.007482621,0.383792263,28.51203607,44102.48425,19.62387399,1516.571807
28/09/2023 14:14:30.000,40.54369019,20.8252132,10.51213082,0.280448649,0.37653536,28.47864833,44056.70238,19.58500683,1516.677917
28/09/2023 14:14:31.000,40.56849213,20.86724678,10.52307442,-0.151747561,0.387389724,28.47001481,44045.22803,19.56753512,1516.784632
28/09/2023 14:14:32.000,40.58621597,20.90411828,10.60508729,0.143965635,0.468733802,28.45928092,44030.80487,19.55011711,1516.875851
28/09/2023 14:14:33.000,40.58902049,20.93483068,10.66017764,0.163121146,0.52337491,28.44102763,44005.84243,19.52847584,1516.941245
28/09/2023 14:14:34.000,40.58946884,20.9589731,10.71169366,0.075724128,0.574470834,28.42532275,43984.33908,19.51046651,1516.991245
28/09/2023 14:14:35.000,40.59701435,20.97834142,10.8085038,0.07213247,0.670491526,28.41831531,43974.88721,19.50050242,1517.038437
28/09/2023 14:14:36.000,40.6050559,20.99512853,10.91123533,0.020652035,0.772385317,28.41340911,43968.32713,19.49283238,1517.080922
