Time,Conductivity,Temperature,Pressure,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Density anomaly
2023-09-28 12:23:59.563,0.004303527,20.33772786,10.09831698,-0.03418402,-0.033973976,0.010873119,1483.402943,4.723731729,
2023-09-28 12:23:59.625,0.005197036,20.33530232,10.09709951,-0.03540149,-0.035183966,0.011161715,1483.395881,5.704775178,
2023-09-28 12:23:59.688,0.005046555,20.33224681,10.09804821,-0.034452789,-0.034241094,0.011110731,1483.38654,5.539947897,
2023-09-28 12:23:59.750,0.003889792,20.33008907,10.09735637,-0.035144634,-0.034928688,0.010742979,1483.379532,4.270283054,
2023-09-28 12:23:59.813,0.00479286,20.32873984,10.0970025,-0.035498499,-0.035280378,0.011026356,1483.375752,5.261836159,
2023-09-28 12:23:59.875,0.005126522,20.32822535,10.0976334,-0.034867601,-0.034653357,0.011135861,1483.374325,5.628207589,
2023-09-28 12:23:59.938,0.004736159,20.32763211,10.09693841,-0.035562586,-0.035344072,0.011007572,1483.372358,5.199708237,
2023-09-28 12:24:00.000,0.004613923,20.32732762,10.09725308,-0.035247922,-0.035031341,0.010968034,1483.37139,5.065541059,
2023-09-28 12:24:00.063,0.005394595,20.32719112,10.09725206,-0.035248938,-0.035032351,0.011225237,1483.371276,5.922643372,
2023-09-28 12:24:00.125,0.003621654,20.32672388,10.09785595,-0.034645052,-0.034432175,0.010661827,1483.369204,3.976196802,
2023-09-28 12:24:00.188,0.004849104,20.3258629,10.09672145,-0.03577955,-0.035559702,0.011043697,1483.367012,5.323905168,
2023-09-28 12:24:00.250,0.003687508,20.32389421,10.09759309,-0.03490791,-0.034693419,0.010680238,1483.36061,4.048738441,
2023-09-28 12:24:00.313,0.005206412,20.32111182,10.09741514,-0.035085858,-0.034870273,0.011160057,1483.3527,5.71676858,
2023-09-28 12:24:00.375,0.004731511,20.31931116,10.0972974,-0.035203598,-0.034987289,0.011003205,1483.347033,5.195511561,
2023-09-28 12:24:00.438,0.004247096,20.31729527,10.09691551,-0.035585489,-0.035366834,0.010848301,1483.340709,4.663789726,
2023-09-28 12:24:00.500,0.004717434,20.31537915,10.09691145,-0.035589552,-0.035370872,0.010997293,1483.335051,5.180481507,
2023-09-28 12:24:00.563,0.004693891,20.31214014,10.09690969,-0.035591307,-0.035372616,0.010988562,1483.32518,5.154977666,
2023-09-28 12:24:00.625,0.004350582,20.30738407,10.09713963,-0.035361369,-0.035144091,0.010877302,1483.310572,4.778422597,
2023-09-28 12:24:00.688,0.004134236,20.3065809,10.09676227,-0.035738735,-0.035519138,0.010809438,1483.308041,4.540876694,
2023-09-28 12:24:00.750,0.005690824,20.31891743,10.09690092,-0.03560008,-0.035381335,0.011323179,1483.346203,6.248952437,
2023-09-28 12:24:00.813,0.005159416,20.33388481,10.09689815,-0.035602851,-0.035384089,0.011148707,1483.391549,5.663647975,
2023-09-28 12:24:00.875,0.005653204,20.35096898,10.09576707,-0.036733932,-0.03650822,0.011320909,1483.443702,6.20347159,
2023-09-28 12:24:00.938,0.005751986,20.36668911,10.09738688,-0.035114118,-0.034898359,0.011359898,1483.491574,6.30978992,
2023-09-28 12:24:01.000,0.005549815,20.37608806,10.09726683,-0.035234166,-0.03501767,0.011294039,1483.520064,6.086813448,
2023-09-28 12:24:01.063,0.00384271,20.38061438,10.09731928,-0.035181715,-0.034965541,0.010746782,1483.533181,4.214130366,
2023-09-28 12:24:01.125,0.00479259,20.3834972,10.09821738,-0.034283619,-0.034072964,0.011045035,1483.542305,5.255503579,
2023-09-28 12:24:01.188,0.005272244,20.3847312,10.09725427,-0.035246726,-0.035030153,0.011203449,1483.546224,5.781337774,
2023-09-28 12:24:01.250,0.004896075,20.38560288,10.09710638,-0.035394616,-0.035177134,0.011079441,1483.548725,5.368747396,
2023-09-28 12:24:01.313,0.005032472,20.38637479,10.09724421,-0.035256793,-0.035040157,0.011124445,1483.551125,5.518223215,
2023-09-28 12:24:01.375,0.004764404,20.38764032,10.09684159,-0.035659414,-0.035440305,0.011037321,1483.554862,5.224142241,
2023-09-28 12:24:01.438,0.00461865,20.38945722,10.09724411,-0.035256885,-0.035040249,0.010990998,1483.560334,5.064131388,
2023-09-28 12:24:01.500,0.004134236,20.39116386,10.09747341,-0.035027594,-0.034812367,0.010839224,1483.565346,4.532831535,
