Timestamp,Conductivity,Temperature,Pressure,Turbidity,Depth,Salinity,Specific Conductivity,Density Anomaly,Speed of sound
28/09/2023 14:04:43.000,-0.003919155,22.47861938,10.39790554,-2.56773635,0.263241552,0,-4.117444255,-2.336735387,1489.891131
28/09/2023 14:04:44.000,-0.003337263,22.45755832,10.39810264,-0.005686792,0.263437041,0,-3.507594398,-2.331855287,1489.83067
28/09/2023 14:04:45.000,-0.003346803,22.42463104,10.39985148,-0.661763034,0.265171619,0,-3.519947196,-2.324227977,1489.736098
28/09/2023 14:04:46.000,-0.004167174,22.36732396,10.39999226,0.086499103,0.265311254,0,-4.387811367,-2.310992359,1489.571251
28/09/2023 14:04:47.000,-0.00218302,22.31013097,10.40019561,0.032624229,0.26551295,0,-2.301249807,-2.29781559,1489.406472
28/09/2023 14:04:48.000,-0.002936617,22.2620854,10.40033014,-0.293019453,0.26564638,0,-3.098658573,-2.286771814,1489.267845
28/09/2023 14:04:49.000,-0.003756988,22.21796916,10.40049595,0.060160276,0.265810839,0,-3.967825905,-2.276651437,1489.140395
28/09/2023 14:04:50.000,-0.002850764,22.18722236,10.40122803,-0.004489573,0.266536945,0,-3.012613781,-2.269606796,1489.051488
28/09/2023 14:04:51.000,-0.004157635,22.17017206,10.40385913,-2.38216734,0.269146593,0,-4.395193936,-2.265694241,1489.002189
28/09/2023 14:04:52.000,-0.003995468,22.15670796,10.3934756,-0.040406155,0.258847736,0,-4.224910168,-2.262663363,1488.963036
28/09/2023 14:04:53.000,-0.003890537,22.15326731,10.39340364,-0.011672889,0.258776368,0,-4.114239092,-2.261877395,1488.953072
28/09/2023 14:04:54.000,-0.003203715,22.14105784,10.3978461,-3.011904755,0.263182595,0,-3.388760483,-2.259067905,1488.917782
28/09/2023 14:04:55.000,-0.004243488,22.10694292,10.39814643,-0.263088967,0.263480483,0,-4.491686686,-2.251280852,1488.818912
28/09/2023 14:04:56.000,-0.004596438,22.01888302,10.39853437,1.284915742,0.263865254,0,-4.873958306,-2.231236266,1488.563267
28/09/2023 14:04:57.000,-0.004167174,21.90135473,10.39783358,-3.089724017,0.263170183,0,-4.429319568,-2.20461132,1488.221086
28/09/2023 14:04:58.000,-0.004205331,21.75120196,10.39898488,-4.1552493,0.264312086,0,-4.48354405,-2.170789405,1487.782342
28/09/2023 14:04:59.000,-0.003346803,21.59263069,10.39888476,0.335520742,0.26421279,0,-3.579777186,-2.135325312,1487.317012
28/09/2023 14:05:00.000,-0.003766528,21.42459873,10.39855001,1.283718523,0.263880769,0,-4.042597209,-2.098025413,1486.821705
28/09/2023 14:05:01.000,-0.003356342,21.24832753,10.39871582,0.425312199,0.264045228,0,-3.615411104,-2.059203796,1486.299669
28/09/2023 14:05:02.000,-0.002907999,21.06367926,10.3986908,1.311254569,0.264020404,0,-3.144407454,-2.018879305,1485.750121
28/09/2023 14:05:03.000,-0.002669519,20.87903618,10.39889415,1.645278787,0.264222099,0,-2.897589532,-1.978905268,1485.197822
28/09/2023 14:05:04.000,-0.003756988,20.70523389,10.39851247,1.476470849,0.263843533,0,-4.092713826,-1.941602098,1484.675402
28/09/2023 14:05:05.000,-0.003489891,20.54569458,10.39871582,1.57703728,0.264045228,0,-3.814410114,-1.907632901,1484.19369
28/09/2023 14:05:06.000,-0.003413577,20.40027061,10.39893169,1.753028535,0.264259335,0,-3.742361563,-1.876899293,1483.752781
28/09/2023 14:05:07.000,-0.002993852,20.26672138,10.39885661,1.235829746,0.264184863,0,-3.291414388,-1.848870562,1483.346341
28/09/2023 14:05:08.000,-0.00326095,20.1497608,10.39880655,1.696759222,0.264135215,0,-3.593885776,-1.824476332,1482.98918
28/09/2023 14:05:09.000,-0.002364265,20.03126691,10.39876275,1.775775704,0.264091773,0,-2.612166449,-1.799908355,1482.626186
28/09/2023 14:05:10.000,-0.003995468,19.94330168,10.39909125,2.211563573,0.264417589,0,-4.42261792,-1.781763699,1482.355969
28/09/2023 14:05:11.000,-0.003547126,19.85646922,10.39853437,2.543193352,0.263865254,0,-3.933564958,-1.763936557,1482.08859
28/09/2023 14:05:12.000,-0.002907999,19.79530916,10.39853124,2.017614027,0.263862151,0,-3.228991969,-1.751425978,1481.899893
28/09/2023 14:05:13.000,-0.003795145,19.7381671,10.3990975,1.665631517,0.264423795,0,-4.219176708,-1.739770351,1481.723322
28/09/2023 14:05:14.000,-0.003833302,19.71822834,10.3971109,0.692292129,0.262453392,0,-4.263401828,-1.735721445,1481.661611
28/09/2023 14:05:15.000,-0.00349943,19.75235869,10.3994698,-2.859857888,0.264793052,0,-3.889249097,-1.74265953,1481.767209
28/09/2023 14:05:16.000,-0.003079705,19.81010345,10.3993603,-0.700074056,0.264684447,0,-3.418578364,-1.754444807,1481.94558
28/09/2023 14:05:17.000,-0.003060626,19.87581883,10.39931963,-0.745568393,0.264644108,0,-3.392673746,-1.767899226,1482.148237
28/09/2023 14:05:18.000,-0.003890537,19.95290977,10.39924454,1.723098049,0.264569636,0,-4.305594019,-1.783740746,1482.385518
28/09/2023 14:05:19.000,-0.003270489,20.02977133,10.39909125,-4.494062396,0.264417589,0,-3.613525909,-1.799597702,1482.621603
28/09/2023 14:05:20.000,-0.003575743,20.09868872,10.40026444,-2.604850152,0.265581216,0,-3.945060512,-1.813862469,1482.832892
28/09/2023 14:05:21.000,-0.005311879,20.15382588,10.40084947,-0.686904642,0.26616148,0,-5.853709301,-1.825312431,1483.001646
28/09/2023 14:05:22.000,-0.003108322,20.20946208,10.40041774,0.03022979,0.265733264,0,-3.421375888,-1.836902971,1483.171656
28/09/2023 14:05:23.000,-0.002726754,20.27182164,10.40028008,0.501934242,0.265596731,0,-2.9974485,-1.849931061,1483.361913
28/09/2023 14:05:24.000,-0.00265998,20.33130807,10.40069305,-0.082308835,0.266006329,0,-2.920397612,-1.862394267,1483.543115
28/09/2023 14:05:25.000,-0.003652057,20.38772552,10.40058981,-0.355274863,0.26590393,0,-4.004863331,-1.874250852,1483.714692
28/09/2023 14:05:26.000,-0.003652057,20.43411225,10.39992969,-2.09244024,0.265249194,0,-4.000976075,-1.884026878,1483.855557
28/09/2023 14:05:27.000,-0.003060626,20.48511634,10.39897549,-4.292929533,0.264302777,0,-3.349465165,-1.894802914,1484.010237
28/09/2023 14:05:28.000,-0.00386192,20.53141556,10.40054914,-4.44377918,0.265863591,0,-4.222292099,-1.904597181,1484.150504
28/09/2023 14:05:29.000,-0.002621823,20.57178357,10.40270782,-0.036814497,0.268004676,0,-2.864062397,-1.913151323,1484.272672
28/09/2023 14:05:30.000,-0.002907999,20.61245817,10.40343052,-0.008081231,0.268721477,0,-3.173985689,-1.921794183,1484.395608
28/09/2023 14:05:31.000,-0.002860303,20.64507139,10.39963248,-0.049983911,0.264954408,0,-3.119805926,-1.928756505,1484.49401
28/09/2023 14:05:32.000,-0.003537587,20.68357843,10.40070869,0.033821449,0.266021844,0,-3.85544352,-1.93696582,1484.610174
28/09/2023 14:05:33.000,-0.002869842,20.73438994,10.3972861,0.058963056,0.26262716,0,-3.124396825,-1.947843956,1484.763191
28/09/2023 14:05:34.000,-0.004109939,20.77904993,10.39774911,0.00987706,0.263086402,0,-4.470338266,-1.957411318,1484.897566
28/09/2023 14:05:35.000,12.24605051,20.80121954,10.39937594,-2.741333166,0.264699962,7.692204489,13313.7711,3.86715908,1493.632398
28/09/2023 14:05:36.000,12.28035349,20.85247326,10.40030511,1.757817413,0.265621556,7.706323388,13336.8705,3.866143157,1493.798749
28/09/2023 14:05:37.000,12.26160895,20.90391602,10.40096523,1.726689708,0.266276292,7.684457745,13302.31856,3.837872389,1493.925433
28/09/2023 14:05:38.000,12.25437823,20.94168413,10.42108217,1.559078989,0.286229187,7.672852055,13284.07804,3.820550535,1494.023587
28/09/2023 14:05:39.000,12.26124646,20.96891624,10.42563756,1.616545521,0.290747429,7.672662731,13284.03334,3.814185457,1494.103214
28/09/2023 14:05:40.000,12.26913538,20.98576391,10.43414777,1.51478187,0.299188237,7.675004301,13287.9477,3.812126623,1494.155272
28/09/2023 14:05:41.000,12.26480458,20.99806165,10.43696994,1.507598554,0.301987397,7.669896883,13279.87899,3.805458488,1494.18563
28/09/2023 14:05:42.000,12.25996821,21.00752617,10.4568008,1.615348302,0.321656542,7.664951281,13272.04456,3.79963906,1494.208152
28/09/2023 14:05:43.000,12.25620976,21.01321678,10.47050274,1.579431719,0.335246749,7.661404285,13266.41488,3.795714718,1494.221083
28/09/2023 14:05:44.000,12.26013037,21.01889735,10.47768714,1.438159828,0.342372558,7.663045053,13269.1003,3.795680812,1494.239635
28/09/2023 14:05:45.000,12.25992051,21.02242841,10.48720916,1.448934802,0.351816932,7.66227735,13267.90469,3.794332401,1494.249265
28/09/2023 14:05:46.000,12.25224145,21.02369028,10.45816816,1.442948705,0.323012749,7.656872527,13259.24843,3.789829407,1494.246471
28/09/2023 14:05:47.000,12.25149739,21.02566361,10.50783732,1.420201536,0.372276879,7.656016965,13257.90245,3.788954026,1494.252113
28/09/2023 14:05:48.000,12.24514428,21.02703977,10.50296808,1.471681971,0.367447344,7.651485773,13250.65056,3.785193712,1494.251023
28/09/2023 14:05:49.000,12.24989481,21.02876909,10.52272705,1.35076281,0.387045186,7.654384722,13255.3174,3.787074639,1494.259625
28/09/2023 14:05:50.000,12.24660378,21.02808359,10.53102335,1.399848806,0.395273832,7.65228395,13251.94401,3.785683246,1494.255426
28/09/2023 14:05:51.000,12.25028591,21.02766814,10.51258145,1.33041008,0.376982317,7.654844271,13256.04223,3.787628987,1494.256749
28/09/2023 14:05:52.000,12.24956093,21.02809398,10.5295556,1.380693296,0.393818054,7.654278184,13255.14107,3.787180257,1494.257647
28/09/2023 14:05:53.000,12.25220329,21.02797973,10.52549351,1.349565591,0.389789084,7.656082251,13258.03165,3.788550591,1494.259249
28/09/2023 14:05:54.000,12.25040992,21.02729423,10.52243601,1.448934802,0.386756519,7.654993269,13256.27887,3.787871996,1494.255985
28/09/2023 14:05:55.000,12.24652747,21.02566361,10.49180284,1.580628939,0.356373153,7.652663632,13252.52427,3.786349164,1494.248123
28/09/2023 14:05:56.000,12.24237791,21.02431343,10.4934144,1.408229342,0.357971567,7.650101302,13248.40357,3.784731766,1494.241357
28/09/2023 14:05:57.000,12.24209174,21.02212203,10.51746332,1.544712356,0.381824382,7.650293455,13248.69398,3.785489255,1494.235562
28/09/2023 14:05:58.000,12.24681364,21.02009166,10.53256308,1.428582072,0.396801007,7.653838671,13254.36041,3.788701512,1494.233812
28/09/2023 14:05:59.000,12.24365617,21.01875715,10.59467045,1.399848806,0.458401909,7.651937863,13251.30872,3.787853314,1494.228829
28/09/2023 14:06:00.000,12.24120459,21.01754208,10.67883285,1.496823579,0.541877998,7.650490547,13248.98816,3.787419762,1494.225063
28/09/2023 14:06:01.000,12.23901057,21.01493026,10.78237404,1.464498655,0.64457484,7.64946231,13247.32878,3.787711203,1494.217999
28/09/2023 14:06:02.000,12.24006943,21.01440582,10.95389846,1.405834903,0.814700537,7.650255336,13248.61851,3.789205527,1494.220188
28/09/2023 14:06:03.000,12.24217759,21.01270274,11.05711476,1.380693296,0.917075148,7.651971024,13251.36695,3.791358884,1494.218823
28/09/2023 14:06:04.000,12.24169109,21.0119239,11.1923353,1.385482173,1.051193007,7.65176882,13251.05371,3.79199603,1494.218561
28/09/2023 14:06:05.000,12.24378972,21.01014817,11.26816241,1.353157249,1.126401777,7.653493402,13253.81196,3.794049028,1494.216539
28/09/2023 14:06:06.000,12.24290257,21.0083569,11.3667763,1.387876612,1.224211503,7.653202851,13253.34248,3.794686657,1494.212612
28/09/2023 14:06:07.000,12.24171971,21.00677853,11.44932614,1.380693296,1.306088176,7.6526763,13252.49449,3.795024541,1494.208778
28/09/2023 14:06:08.000,12.2406227,21.00529883,11.50949351,1.320832325,1.365764901,7.652192135,13251.71235,3.795270626,1494.204909
28/09/2023 14:06:09.000,12.24108058,21.00416182,11.6543883,1.339987835,1.509478124,7.652690145,13252.51963,3.796562526,1494.204537
28/09/2023 14:06:10.000,12.24407589,21.00327922,11.72666037,1.275337987,1.581160847,7.654862878,13256.00436,3.798732675,1494.205566
28/09/2023 14:06:11.000,12.24469594,21.00358553,11.79743525,1.263365792,1.651358577,7.655221409,13256.59169,3.799252836,1494.208033
28/09/2023 14:06:12.000,12.24261639,21.0034817,11.88644938,1.278929645,1.739646828,7.653827899,13254.36874,3.798626426,1494.207656
28/09/2023 14:06:13.000,12.24274994,21.00261987,12.02875778,1.258576915,1.880794751,7.65405848,13254.74955,3.79964145,1494.207749
28/09/2023 14:06:14.000,12.24384695,21.00142059,12.11507015,1.24780194,1.966403273,7.655004175,13256.26599,3.801021069,1494.206721
28/09/2023 14:06:15.000,12.24273086,21.0005432,12.23737614,1.295690717,2.087711902,7.654395294,13255.29811,3.801315302,1494.205504
28/09/2023 14:06:16.000,12.23878163,20.99972813,12.32709274,1.222660332,2.176696896,7.651864786,13251.24561,3.799996721,1494.201796
28/09/2023 14:06:17.000,12.23936353,20.99841467,12.47335928,1.259774134,2.321770682,7.652477677,13252.2356,3.801422054,1494.201057
28/09/2023 14:06:18.000,12.24456239,20.99742311,12.5636497,1.237026965,2.411324818,7.65615667,13258.13657,3.804836172,1494.203739
28/09/2023 14:06:19.000,12.24437161,20.99684686,12.62974405,1.28970462,2.476880188,7.656124184,13258.088,3.805242578,1494.203112
28/09/2023 14:06:20.000,12.244467,20.99656653,12.70373971,1.305268472,2.550272442,7.656231947,13258.26816,3.805722643,1494.203637
28/09/2023 14:06:21.000,12.2468518,20.99556979,12.74776405,1.292099058,2.593937774,7.658015391,13261.12377,3.807497344,1494.203431
28/09/2023 14:06:22.000,12.24069901,20.99555421,12.84873708,1.39146827,2.694087403,7.653853831,13254.46569,3.804814163,1494.200436
28/09/2023 14:06:23.000,12.28959698,20.99475994,13.01174173,1.378298857,2.855762811,7.687013608,13307.63195,3.830776168,1494.237645
28/09/2023 14:06:24.000,12.61882354,20.99777612,13.11110431,1.428582072,2.954315122,7.909193026,13663.27837,3.998321566,1494.494835
28/09/2023 14:06:25.000,14.81623651,21.0055117,13.18791156,3.053208825,3.030496033,9.408167948,16040.00424,5.128693063,1496.180873
28/09/2023 14:06:26.000,16.7646667,21.01689301,13.28998859,2.601857103,3.131740668,10.75487548,18145.09752,6.143140096,1497.706017
28/09/2023 14:06:27.000,18.12956469,21.1311014,13.40804424,1.690773125,3.248833613,11.6790388,19576.1642,6.814241648,1499.059089
28/09/2023 14:06:28.000,18.26114847,21.3954453,13.56412677,1.636898251,3.403643339,11.69969012,19611.32958,6.767420234,1499.843468
28/09/2023 14:06:29.000,18.22558632,21.57077238,13.61820128,1.542317917,3.457276896,11.62792338,19502.99855,6.671330113,1500.265795
28/09/2023 14:06:30.000,18.29862801,21.69183829,13.69228388,1.76260629,3.530755375,11.64622469,19532.82704,6.656148616,1500.631344
28/09/2023 14:06:31.000,18.31707683,21.78767169,13.75912798,1.88711711,3.597054379,11.6334251,19514.39151,6.623500552,1500.890033
28/09/2023 14:06:32.000,18.34575168,21.86421765,13.88518449,1.714717514,3.722082949,11.63283562,19514.54496,6.604949307,1501.107946
28/09/2023 14:06:33.000,18.35824803,21.92853878,14.0224908,2.025994563,3.858269572,11.62434014,19502.35173,6.583431285,1501.28245
28/09/2023 14:06:34.000,18.36803526,21.98009818,14.14667048,1.757817413,3.981436609,11.61738257,19492.35683,6.566107722,1501.422179
28/09/2023 14:06:35.000,18.36628005,22.02066884,14.17954552,1.800917312,4.014043562,11.60542243,19474.4797,6.547283615,1501.523797
28/09/2023 14:06:36.000,18.3744933,22.05347685,14.29535525,1.759014632,4.128908908,11.6023708,19470.25165,6.537437283,1501.614627
28/09/2023 14:06:37.000,18.37383509,22.07991126,14.33028899,1.708731416,4.163557772,11.59492556,19459.14343,6.525479378,1501.681315
28/09/2023 14:06:38.000,18.37677317,22.10273146,14.43992308,1.810495067,4.272297829,11.59090065,19453.27519,6.517316968,1501.7428
28/09/2023 14:06:39.000,18.37443606,22.12105103,14.53501091,1.830847797,4.366610251,11.58444998,19443.59925,6.508367933,1501.78872
28/09/2023 14:06:40.000,18.3759051,22.13501953,14.65852004,1.76380351,4.489112209,11.58175762,19439.66551,6.503447496,1501.827006
28/09/2023 14:06:41.000,18.37513243,22.14606556,14.76235687,1.787747898,4.592102289,11.57830265,19434.51047,6.498584362,1501.855922
28/09/2023 14:06:42.000,18.37504657,22.15501392,14.89065956,1.74345078,4.71935871,11.57586966,19430.90719,6.495117363,1501.880476
28/09/2023 14:06:43.000,18.3740545,22.16219541,14.93405177,1.606967766,4.762397078,11.57329232,19427.04025,6.491597175,1501.898502
28/09/2023 14:06:44.000,18.37434067,22.16811468,14.97468036,1.678800931,4.802694351,11.57192431,19425.02081,6.489286706,1501.914266
28/09/2023 14:06:45.000,18.37111642,22.17346607,15.13769041,1.646476007,4.96437511,11.5682862,19419.51379,6.485954736,1501.927987
28/09/2023 14:06:46.000,18.37023881,22.17556568,15.34248702,1.652462104,5.167501681,11.56710722,19417.76296,6.485465095,1501.935986
28/09/2023 14:06:47.000,18.36818789,22.17648131,15.50013359,1.712323075,5.323862696,11.56544199,19415.23618,6.48469071,1501.939351
28/09/2023 14:06:48.000,18.36738659,22.1766497,15.59812091,1.859581063,5.421050964,11.56483679,19414.3232,6.484632107,1501.940791
28/09/2023 14:06:49.000,18.36573631,22.17693913,15.64664162,1.78415624,5.469176,11.56362423,19412.46543,6.483864729,1501.941081
28/09/2023 14:06:50.000,18.3620351,22.17703912,15.75211209,1.779367362,5.573786401,11.56104972,19408.51409,6.482373557,1501.940296
28/09/2023 14:06:51.000,18.36086178,22.17639185,15.8512148,1.675209273,5.672080957,11.56040418,19407.52751,6.482491137,1501.939425
28/09/2023 14:06:52.000,18.35987924,22.17410279,15.92890193,1.714717514,5.749134571,11.56032384,19407.38584,6.483344145,1501.934217
28/09/2023 14:06:53.000,18.35844836,22.17226632,16.02759972,1.739859121,5.847027519,11.55981472,19406.59288,6.48385646,1501.930157
28/09/2023 14:06:54.000,18.35643559,22.16938278,16.19770099,1.851200527,6.015741671,11.55917364,19405.59498,6.484847795,1501.924206
28/09/2023 14:06:55.000,18.35474715,22.16565221,16.35901267,1.68119537,6.175737913,11.5589786,19405.27177,6.486344826,1501.916224
28/09/2023 14:06:56.000,18.35540535,22.16250583,16.40608286,1.697956442,6.222424255,11.56025165,19407.20069,6.488291464,1501.909584
28/09/2023 14:06:57.000,18.35077884,22.1604539,16.53792238,1.699153661,6.353188673,11.55760535,19403.11309,6.487395778,1501.903128
28/09/2023 14:06:58.000,18.35185677,22.1575813,16.73363311,1.674012053,6.547303447,11.55907582,19405.3786,6.490088927,1501.899945
28/09/2023 14:06:59.000,18.3521334,22.15444048,16.811689,1.724295269,6.624722826,11.56008231,19406.90216,6.491971994,1501.893543
28/09/2023 14:07:00.000,18.35034003,22.15229406,16.92171533,1.785353459,6.733851922,11.55940467,19405.84702,6.492484353,1501.888615
28/09/2023 14:07:01.000,18.34919533,22.14982154,17.09173495,1.737464683,6.902485099,11.55925001,19405.60562,6.493739669,1501.884343
28/09/2023 14:07:02.000,18.34713486,22.14743326,17.21468553,1.76380351,7.024433055,11.55845127,19404.36263,6.494278317,1501.878818
28/09/2023 14:07:03.000,18.34317609,22.14416659,17.45059088,1.606967766,7.258414681,11.55656864,19401.45603,6.494723284,1501.871522
28/09/2023 14:07:04.000,18.34072452,22.1391958,17.60167294,1.774578485,7.408264717,11.55617762,19400.81123,6.496332201,1501.859669
28/09/2023 14:07:05.000,18.34044788,22.13503005,17.66773742,1.7015481,7.473790467,11.55707607,19402.15158,6.498332645,1501.850069
28/09/2023 14:07:06.000,18.33860681,22.13144829,17.80886437,1.745845218,7.613766574,11.5567392,19401.60807,6.499594676,1501.842002
28/09/2023 14:07:07.000,18.33452403,22.12679908,18.00735349,1.687181467,7.810637085,11.55513914,19399.11112,6.500425471,1501.83051
28/09/2023 14:07:08.000,18.33623155,22.12154536,18.1139889,1.720703611,7.916402916,11.55767962,19402.97785,6.504112122,1501.820329
28/09/2023 14:07:09.000,18.33381813,22.11796944,18.19382791,1.691970345,7.995590865,11.55695607,19401.82626,6.504806625,1501.810831
28/09/2023 14:07:10.000,18.33028863,22.1138994,18.42764978,1.617742741,8.227506002,11.55557819,19399.68709,6.505819617,1501.80179
28/09/2023 14:07:11.000,18.32847618,22.10871485,18.59147128,1.621334399,8.389991588,11.55567969,19399.80205,6.507907899,1501.790076
28/09/2023 14:07:12.000,18.32630124,22.10417206,18.75899969,1.760211851,8.556153865,11.55536312,19399.28159,6.509539512,1501.779766
28/09/2023 14:07:13.000,18.32376381,22.0987936,18.93838068,1.775775704,8.734072067,11.55501632,19398.70508,6.511407197,1501.767271
28/09/2023 14:07:14.000,18.32150302,22.0936205,19.14407287,1.699153661,8.938086907,11.55480192,19398.34077,6.513441579,1501.755934
28/09/2023 14:07:15.000,18.32201814,22.08878942,19.28958637,1.684787028,9.082413796,11.55640954,19400.78156,6.516494238,1501.74655
28/09/2023 14:07:16.000,18.31990043,22.08497311,19.48361797,1.755422974,9.274863136,11.5559375,19400.03653,6.517947744,1501.738543
28/09/2023 14:07:17.000,18.31804983,22.08049995,19.70020422,1.658448201,9.489683202,11.55581889,19399.83201,6.51993009,1501.729453
28/09/2023 14:07:18.000,18.35095054,22.07460268,19.98308689,1.617742741,9.770259053,11.57992234,19436.99433,6.540803285,1501.744016
28/09/2023 14:07:19.000,18.42760759,22.0654475,20.23865741,1.318437886,10.02374549,11.63495719,19521.80377,6.585653608,1501.782879
28/09/2023 14:07:20.000,18.32139809,22.0362123,20.42263086,1.354354468,10.20621869,11.56970279,19420.77608,6.544521268,1501.632215
28/09/2023 14:07:21.000,16.83228058,22.00753347,20.43033956,1.617742741,10.21386454,10.55811976,17852.66975,5.789607908,1500.441612
28/09/2023 14:07:22.000,18.33814893,21.9876479,20.42140325,1.72190083,10.20500109,11.59404855,19457.66361,6.574785959,1501.522228
28/09/2023 14:07:23.000,18.30913067,21.97746276,20.42286484,1.626123277,10.20645077,11.57678074,19430.8846,6.564283962,1501.474624
28/09/2023 14:07:24.000,18.03325688,21.97007668,20.43003506,1.623728838,10.21356252,11.38908497,19140.97446,6.424730859,1501.247998
28/09/2023 14:07:25.000,18.35157059,21.9643289,20.42021731,1.608164985,10.20382482,11.60945829,19481.11109,6.592111084,1501.473428
28/09/2023 14:07:26.000,18.42695892,21.9615995,20.23845557,1.65964542,10.02354529,11.66210584,19562.22216,6.631628256,1501.520474
28/09/2023 14:07:27.000,18.41013177,21.9688746,20.04450392,1.57703728,9.831175247,11.64860831,19541.47563,6.618806198,1501.522935
28/09/2023 14:07:28.000,18.32204675,21.97721602,19.72999174,1.706336978,9.51922781,11.58581631,19444.68927,6.568047324,1501.472315
28/09/2023 14:07:29.000,18.32516607,21.99065117,19.56964281,1.715914733,9.360186467,11.58442956,19442.7048,6.562987191,1501.505963
28/09/2023 14:07:30.000,18.32155072,22.00396244,19.36995703,1.82605892,9.162129056,11.57845055,19433.62674,6.554320411,1501.533558
28/09/2023 14:07:31.000,18.32029154,22.015301,19.22970843,1.851200527,9.023024134,11.57460778,19427.82834,6.548012357,1501.558921
28/09/2023 14:07:32.000,18.32292436,22.02382037,19.06879988,1.732675805,8.863427745,11.57418789,19427.26801,6.544881905,1501.579753
28/09/2023 14:07:33.000,18.32357303,22.03201491,18.82220775,1.780564582,8.618846482,11.57250097,19424.73226,6.540492505,1501.596851
28/09/2023 14:07:34.000,18.32551902,22.04030482,18.64518095,1.735070244,8.443263275,11.57167207,19423.53491,6.53703699,1501.616311
28/09/2023 14:07:35.000,18.32717885,22.04748692,18.47476613,1.624926057,8.274238135,11.57093824,19422.4702,6.533954598,1501.632865
28/09/2023 14:07:36.000,18.33089914,22.05476422,18.23119273,1.761409071,8.032650992,11.57160345,19423.55168,6.531574464,1501.649999
28/09/2023 14:07:37.000,18.33129978,22.06288297,18.15153786,1.700350881,7.953645673,11.56974691,19420.78515,6.527821544,1501.669456
28/09/2023 14:07:38.000,18.33291191,22.06888977,18.03551009,1.888314329,7.838564074,11.56928395,19420.1326,6.525474706,1501.683897
28/09/2023 14:07:39.000,18.33669897,22.07415594,17.82177465,1.790142337,7.626571574,11.57052137,19422.07485,6.524153006,1501.696493
28/09/2023 14:07:40.000,18.33920778,22.07964319,17.60260896,1.847608869,7.409193102,11.57082345,19422.57606,6.522047804,1501.708592
28/09/2023 14:07:41.000,18.34309978,22.08570377,17.33183722,1.76260629,7.140629409,11.57192989,19424.31664,6.520175835,1501.722321
