Timestamp,Conductivity,Temperature,Pressure,Depth,Salinity,Specific Conductivity,Density Anomaly,Speed of sound
28/09/2023 14:21:37.334,-0.008703296,19.95024521,10.4224366,0.287572565,0,-9.632337934,-1.783085914,1482.377708
28/09/2023 14:21:37.500,-0.007028255,19.9703795,10.42240488,0.287541108,0,-7.775183528,-1.78723313,1482.439603
28/09/2023 14:21:37.667,-0.006936219,19.98605677,10.42214164,0.287280016,0,-7.670826213,-1.790466343,1482.48777
28/09/2023 14:21:37.833,-0.00500348,19.99644407,10.42220824,0.287346076,0,-5.532178357,-1.792608892,1482.519677
28/09/2023 14:21:38.000,-0.00855604,20.00557883,10.42210358,0.287242268,0,-9.458299267,-1.794494771,1482.547726
28/09/2023 14:21:38.167,-0.007451617,20.00960669,10.42199892,0.28713846,0,-8.236711342,-1.795326872,1482.560091
28/09/2023 14:21:38.334,-0.005979053,20.01177071,10.42225582,0.287393261,0,-6.608697921,-1.795772566,1482.566738
28/09/2023 14:21:38.500,-0.008730906,20.01716245,10.42244294,0.287578857,0,-9.649246448,-1.796885316,1482.583292
28/09/2023 14:21:38.667,-0.005767372,20.02668787,10.42217019,0.287308328,0,-6.372718175,-1.798854689,1482.612522
28/09/2023 14:21:38.833,-0.007396396,20.0404266,10.42208138,0.287220248,0,-8.170355866,-1.801695442,1482.654672
28/09/2023 14:21:39.000,-0.007396396,20.05763171,10.42176106,0.286902534,0,-8.167391068,-1.805256688,1482.707432
28/09/2023 14:21:39.167,-0.006199938,20.07371652,10.42128215,0.286427536,0,-6.843893304,-1.808589676,1482.756731
28/09/2023 14:21:39.334,-0.005721354,20.08666859,10.42063516,0.285785817,0,-6.313877931,-1.811276687,1482.796409
28/09/2023 14:21:39.500,-0.006071088,20.0914093,10.42050195,0.285653698,0,-6.699162064,-1.812260152,1482.81093
28/09/2023 14:21:39.667,-0.006448433,20.09699823,10.41982324,0.284980524,0,-7.114705965,-1.813422271,1482.828038
28/09/2023 14:21:39.833,-0.007028255,20.09442762,10.41940143,0.284562149,0,-7.754857127,-1.812891078,1482.820157
28/09/2023 14:21:40.000,-0.006107902,20.09410103,10.41903036,0.284194105,0,-6.739402363,-1.81282505,1482.819151
28/09/2023 14:21:40.167,-0.007000644,20.0955865,10.41906207,0.284225562,0,-7.724203444,-1.813132966,1482.823701
28/09/2023 14:21:40.334,-0.008832145,20.09741965,10.41904939,0.284212979,0,-9.744624924,-1.81351322,1482.829316
28/09/2023 14:21:40.500,-0.005776576,20.09922121,10.41917942,0.284341952,0,-6.37313173,-1.813886303,1482.834836
28/09/2023 14:21:40.667,-0.006218345,20.07669241,10.41960441,0.284763472,0,-6.86378154,-1.809213896,1482.765823
28/09/2023 14:21:40.833,-0.008178695,20.05858496,10.41949657,0.284656519,0,-9.031055354,-1.80546438,1482.710317
28/09/2023 14:21:41.000,-0.007451617,20.04809419,10.4198169,0.284974232,0,-8.230023939,-1.803291872,1482.678153
28/09/2023 14:21:41.167,-0.007341174,20.0043152,10.41942997,0.28459046,0,-8.115539614,-1.794246156,1482.543802
28/09/2023 14:21:41.334,-0.006908609,19.9585566,10.41974395,0.284901882,0,-7.644732129,-1.784809635,1482.403218
28/09/2023 14:21:41.500,-0.007700112,19.94649231,10.41955049,0.284709996,0,-8.522744153,-1.782326621,1482.36612
28/09/2023 14:21:41.667,-0.007368785,19.94412376,10.41965515,0.284813803,0,-8.156428825,-1.781838662,1482.358837
28/09/2023 14:21:41.833,-0.005739761,19.93607616,10.4194934,0.284653373,0,-6.354361268,-1.780183545,1482.334081
28/09/2023 14:21:42.000,-0.007488431,19.9308025,10.41982959,0.284986815,0,-8.291198545,-1.779097278,1482.317863
28/09/2023 14:21:42.167,-0.007101883,19.93454457,10.41997548,0.285131516,0,-7.86259001,-1.779866277,1482.329378
28/09/2023 14:21:42.334,-0.005620116,19.92591845,10.41971858,0.284876716,0,-6.223240752,-1.778093456,1482.302834
28/09/2023 14:21:42.500,-0.007313564,19.91937149,10.41985813,0.285015126,0,-8.09954365,-1.776746929,1482.28269
28/09/2023 14:21:42.667,-0.007690908,19.92814994,10.41985179,0.285008835,0,-8.515859555,-1.778551686,1482.309702
28/09/2023 14:21:42.833,-0.007285953,19.93604458,10.42012771,0.285282508,0,-8.066121046,-1.780174142,1482.333995
28/09/2023 14:21:43.000,-0.006816574,19.93523931,10.41993742,0.285093768,0,-7.546609473,-1.780009362,1482.331514
28/09/2023 14:21:43.167,-0.006733742,19.92569214,10.42012771,0.285282508,0,-7.456412024,-1.778045051,1482.302145
28/09/2023 14:21:43.334,-0.005233568,19.9392341,10.4202514,0.28540519,0,-5.793578617,-1.780829763,1482.343808
28/09/2023 14:21:43.500,-0.007663298,19.95532465,10.41994376,0.285100059,0,-8.480413607,-1.784143146,1482.393285
28/09/2023 14:21:43.667,-0.006660114,19.96830544,10.41977567,0.284933338,0,-7.368241279,-1.786817783,1482.433185
28/09/2023 14:21:43.833,-0.006936219,19.97444347,10.41951243,0.284672248,0,-7.672708375,-1.788083955,1482.452045
28/09/2023 14:21:44.000,-0.006761353,19.94181313,10.41919845,0.284360826,0,-7.484433917,-1.781365255,1482.351723
28/09/2023 14:21:44.167,-0.00615392,19.89484866,10.41898279,0.28414692,0,-6.818811295,-1.771713685,1482.20718
28/09/2023 14:21:44.334,-0.006512857,19.87601662,10.41914453,0.284307349,0,-7.219406894,-1.767848934,1482.149174
28/09/2023 14:21:44.500,-0.008233916,19.85571331,10.41936337,0.284524401,0,-9.131100488,-1.763686228,1482.086603
28/09/2023 14:21:44.667,-0.00761728,19.82225086,10.41904622,0.284209834,0,-8.453265971,-1.756838144,1481.983393
28/09/2023 14:21:44.833,-0.006595689,19.8027894,10.42001988,0.285175555,0,-7.322577344,-1.75285548,1481.923343
28/09/2023 14:21:45.000,-0.007322767,19.81013719,10.41994059,0.285096914,0,-8.128517979,-1.754357367,1481.946024
28/09/2023 14:21:45.167,-0.007442413,19.82345017,10.42010551,0.285260489,0,-8.25899768,-1.757078575,1481.987111
28/09/2023 14:21:45.334,-0.007203122,19.82740058,10.42016894,0.285323402,0,-7.992781663,-1.757886342,1481.9993
28/09/2023 14:21:45.500,-0.007267546,19.8378898,10.42007379,0.285229032,0,-8.06247669,-1.760033151,1482.031655
28/09/2023 14:21:45.667,-0.006696928,19.83888405,10.42038143,0.285534163,0,-7.42928701,-1.76023525,1482.034727
28/09/2023 14:21:45.833,-0.006549671,19.84627001,10.4202514,0.28540519,0,-7.264790119,-1.761747984,1482.057502
28/09/2023 14:21:46.000,-0.007000644,19.85714957,10.42146927,0.286613131,0,-7.763212376,-1.763970834,1482.091065
28/09/2023 14:21:46.167,-0.006715335,19.85691808,10.42178008,0.286921408,0,-7.446861423,-1.763921982,1482.090357
28/09/2023 14:21:46.334,-0.008040642,19.82874195,10.4218784,0.287018924,0,-8.921863902,-1.758152922,1482.003467
28/09/2023 14:21:46.500,-0.007267546,19.79012997,10.42214481,0.287283162,0,-8.070644113,-1.750260113,1481.884289
28/09/2023 14:21:46.667,-0.006374805,19.78553343,10.42185937,0.28700005,0,-7.079940494,-1.749323021,1481.870088
28/09/2023 14:21:46.833,-0.005758168,19.78338772,10.4223129,0.287449883,0,-6.395387604,-1.748882962,1481.863468
28/09/2023 14:21:47.000,-0.006144716,19.7790017,10.42193549,0.287075547,0,-6.825347385,-1.747989576,1481.849914
28/09/2023 14:21:47.167,-0.008160288,19.78900449,10.4225698,0.287704684,0,-9.062254329,-1.750028374,1481.88082
28/09/2023 14:21:47.334,-0.006549671,19.80561383,10.42275058,0.287883988,0,-7.271052809,-1.753420067,1481.932107
28/09/2023 14:21:47.500,-0.007534448,19.82302936,10.4226586,0.287792763,0,-8.361205629,-1.756980805,1481.985855
28/09/2023 14:21:47.667,-0.006899405,19.83281346,10.42312482,0.28825518,0,-7.654891584,-1.758980267,1482.016047
28/09/2023 14:21:47.833,-0.006273566,19.84105667,10.42301382,0.288145081,0,-6.959306763,-1.760667929,1482.041471
28/09/2023 14:21:48.000,-0.007792147,19.83622222,10.42297576,0.288107332,0,-8.644764254,-1.759678541,1482.026559
28/09/2023 14:21:48.167,-0.00599746,19.84615428,10.42322631,0.288355842,0,-6.652302451,-1.76171065,1482.057194
28/09/2023 14:21:48.334,-0.006917812,19.85886994,10.42294404,0.288075876,0,-7.671078429,-1.764316569,1482.096393
28/09/2023 14:21:48.500,-0.007129493,19.86167413,10.42292819,0.288060147,0,-7.90533945,-1.764891269,1482.105036
28/09/2023 14:21:48.667,-0.007368785,19.86096913,10.42326754,0.288396736,0,-8.170793248,-1.764745239,1482.102869
28/09/2023 14:21:48.833,-0.007681705,19.87148646,10.42337855,0.288506835,0,-8.515873919,-1.766900579,1482.135285
28/09/2023 14:21:49.000,-0.006871795,19.88531928,10.42310896,0.288239452,0,-7.615783761,-1.769739046,1482.177898
28/09/2023 14:21:49.167,-0.006752149,19.89700613,10.42407629,0.289198888,0,-7.481333485,-1.772133257,1482.213908
28/09/2023 14:21:49.334,-0.00839958,19.91006718,10.42385428,0.288978689,0,-9.304103309,-1.774816667,1482.254118
28/09/2023 14:21:49.500,-0.005804186,19.90777801,10.42413021,0.289252365,0,-6.429531603,-1.774345138,1482.247075
28/09/2023 14:21:49.667,-0.008059049,19.89352263,10.42401603,0.28913912,0,-8.930028114,-1.771418418,1482.20318
28/09/2023 14:21:49.833,-0.007884182,19.90037392,10.42362276,0.288749054,0,-8.734995898,-1.772826819,1482.224271
28/09/2023 14:21:50.000,-0.006715335,19.91550867,10.42359104,0.288717597,0,-7.437631427,-1.77593594,1482.270863
28/09/2023 14:21:50.167,-0.006282769,19.92122398,10.42304236,0.288173392,0,-6.957698187,-1.777113118,1482.288443
28/09/2023 14:21:50.334,-0.00599746,19.9048416,10.42394308,0.289066769,0,-6.644041793,-1.773742849,1482.238032
28/09/2023 14:21:50.500,-0.007341174,19.88331454,10.42446005,0.289579518,0,-8.136327071,-1.76932154,1482.171745
28/09/2023 14:21:50.667,-0.006788963,19.85072067,10.425291,0.290403691,0,-7.529498562,-1.762636352,1482.071308
28/09/2023 14:21:50.833,-0.006678521,19.8277688,10.42541152,0.290523228,0,-7.410612348,-1.75793764,1482.000523
28/09/2023 14:21:51.000,-0.006595689,19.79510529,10.42558913,0.290699387,0,-7.323770688,-1.751260306,1481.89971
28/09/2023 14:21:51.167,-0.006227548,19.79949167,10.42467254,0.289790279,0,-6.914348379,-1.752160443,1481.913239
28/09/2023 14:21:51.334,-0.007516041,19.79828724,10.42308994,0.288220577,0,-8.345155224,-1.751921669,1481.909494
28/09/2023 14:21:51.500,-0.007819758,19.75694685,10.42311531,0.288245743,0,-8.689993765,-1.743486205,1481.781782
28/09/2023 14:21:51.667,-0.006973034,19.72651369,10.42380671,0.288931504,0,-7.754049201,-1.737284798,1481.687685
28/09/2023 14:21:51.833,-0.00730436,19.71562556,10.42499921,0.290114287,0,-8.124365157,-1.735064149,1481.654017
28/09/2023 14:21:52.000,-0.004837816,19.72339598,10.42296624,0.288097895,0,-5.380032747,-1.736654227,1481.678026
28/09/2023 14:21:52.167,-0.004865427,19.72676606,10.42272521,0.287858823,0,-5.410350587,-1.737341115,1481.688448
28/09/2023 14:21:52.334,-0.007267546,19.68179776,10.42349272,0.28862008,0,-8.089231512,-1.728196819,1481.549267
28/09/2023 14:21:52.500,-0.008059049,19.69357245,10.42586822,0.290976209,0,-8.967978724,-1.730577319,1481.585769
28/09/2023 14:21:52.667,-0.006669317,19.69048152,10.42661354,0.29171545,0,-7.42199519,-1.729946005,1481.576211
28/09/2023 14:21:52.833,-0.005601709,19.68869428,10.42638519,0.291488959,0,-6.234136416,-1.729584033,1481.570673
28/09/2023 14:21:53.000,-0.005067904,19.69064448,10.42445688,0.289576372,0,-5.639832252,-1.729988995,1481.57668
28/09/2023 14:21:53.167,-0.006917812,19.70285075,10.42481526,0.289931836,0,-7.696511156,-1.732467569,1481.614477
28/09/2023 14:21:53.334,-0.00746082,19.68595562,10.42334049,0.288469087,0,-8.303623503,-1.729041794,1481.562141
28/09/2023 14:21:53.500,-0.006742945,19.66797389,10.42458691,0.289705346,0,-7.507524511,-1.725386098,1481.506461
28/09/2023 14:21:53.667,-0.006724538,19.66572957,10.42472963,0.289846902,0,-7.487387651,-1.724930125,1481.499509
28/09/2023 14:21:53.833,-0.007957811,19.66651271,10.42391454,0.289038458,0,-8.860417798,-1.725092738,1481.501922
28/09/2023 14:21:54.000,-0.005251975,19.67889099,10.42401603,0.28913912,0,-5.84613613,-1.727604291,1481.540272
28/09/2023 14:21:54.167,-0.006374805,19.68535637,10.42362593,0.288752199,0,-7.095017596,-1.728918794,1481.56029
28/09/2023 14:21:54.334,-0.006871795,19.6845679,10.42421584,0.289337299,0,-7.648285036,-1.728755976,1481.557858
28/09/2023 14:21:54.500,-0.006117106,19.6942821,10.42414289,0.289264948,0,-6.806913096,-1.730729406,1481.587938
28/09/2023 14:21:54.667,-0.00696383,19.72016265,10.4243871,0.289507167,0,-7.744859554,-1.73598987,1481.668046
28/09/2023 14:21:54.833,-0.006209141,19.74522627,10.42475183,0.289868922,0,-6.901853809,-1.741090446,1481.745574
28/09/2023 14:21:55.000,-0.005942239,19.75269287,10.42363861,0.288764782,0,-6.604128232,-1.742616821,1481.76864
28/09/2023 14:21:55.167,-0.007792147,19.75375504,10.4242761,0.289397067,0,-8.659897193,-1.742830357,1481.771934
28/09/2023 14:21:55.334,-0.00777374,19.75530098,10.42412386,0.289246074,0,-8.639156799,-1.743146122,1481.776711
28/09/2023 14:21:55.500,-0.006825777,19.74992178,10.42389551,0.289019584,0,-7.586527555,-1.742050983,1481.760078
28/09/2023 14:21:55.667,-0.005537284,19.72523611,10.42382256,0.288947233,0,-6.157655329,-1.737024736,1481.683733
28/09/2023 14:21:55.833,-0.007285953,19.72584598,10.4236513,0.288777365,0,-8.102132518,-1.737149629,1481.685617
28/09/2023 14:21:56.000,-0.007626484,19.74546289,10.42411752,0.289239782,0,-8.477277296,-1.741141554,1481.746296
28/09/2023 14:21:56.167,-0.006568079,19.7545543,10.42391137,0.289035312,0,-7.29938989,-1.742994917,1481.774399
28/09/2023 14:21:56.334,-0.006061885,19.76335691,10.42323266,0.288362133,0,-6.735576303,-1.744792433,1481.801595
28/09/2023 14:21:56.500,-0.00633799,19.76441914,10.42353395,0.288660974,0,-7.042208431,-1.745007642,1481.804883
28/09/2023 14:21:56.667,-0.006245955,19.77607774,10.42383525,0.288959815,0,-6.938230443,-1.747384246,1481.840912
28/09/2023 14:21:56.833,-0.007037458,19.76976192,10.42300747,0.288138789,0,-7.818507973,-1.746099636,1481.821385
28/09/2023 14:21:57.000,-0.005178347,19.74951164,10.42344832,0.288576041,0,-5.75553665,-1.741969467,1481.758803
28/09/2023 14:21:57.167,-0.007055865,19.72469984,10.4233278,0.288456504,0,-7.846460772,-1.73691788,1481.682066
28/09/2023 14:21:57.334,-0.006052681,19.71346482,10.42224313,0.287380678,0,-6.732478587,-1.734637336,1481.647285
28/09/2023 14:21:57.500,-0.007267546,19.73346433,10.42250954,0.287644916,0,-8.08035601,-1.7387055,1481.709164
28/09/2023 14:21:57.667,-0.007414803,19.69134887,10.42239854,0.287534817,0,-8.251461548,-1.730141518,1481.578827
28/09/2023 14:21:57.833,-0.008169492,19.64939988,10.42399066,0.289113954,0,-9.099420092,-1.72162222,1481.448887
28/09/2023 14:21:58.000,-0.007092679,19.59897372,10.42615684,0.291262468,0,-7.908519014,-1.711404808,1481.292498
28/09/2023 14:21:58.167,-0.006908609,19.54906949,10.42521805,0.29033134,0,-7.711471566,-1.701333808,1481.137469
28/09/2023 14:21:58.334,-0.006982237,19.54234051,10.42290281,0.288034982,0,-7.794774458,-1.699987918,1481.116514
28/09/2023 14:21:58.500,-0.006936219,19.54857571,10.42252223,0.287657499,0,-7.742372318,-1.701246618,1481.13589
28/09/2023 14:21:58.667,-0.007129493,19.54746733,10.42366399,0.288789948,0,-7.958297374,-1.701017912,1481.132464
28/09/2023 14:21:58.833,-0.006742945,19.53696693,10.42457422,0.289692763,0,-7.528498605,-1.698897322,1481.099834
28/09/2023 14:21:59.000,-0.005638523,19.49541178,10.42407946,0.289202034,0,-6.300994326,-1.690535395,1480.970546
28/09/2023 14:21:59.167,-0.006006664,19.46666097,10.42422535,0.289346736,0,-6.716509882,-1.68475851,1480.88102
28/09/2023 14:21:59.334,-0.007948607,19.41857315,10.42350224,0.288629517,0,-8.897082751,-1.675120316,1480.73111
28/09/2023 14:21:59.500,-0.007166308,19.35647769,10.42367984,0.288805676,0,-8.032097575,-1.66270587,1480.537264
28/09/2023 14:21:59.667,-0.005353213,19.32615556,10.42273472,0.28786826,0,-6.003853663,-1.656663367,1480.442473
28/09/2023 14:21:59.833,-0.006917812,19.33439952,10.42319777,0.288327531,0,-7.757247148,-1.658304285,1480.468256
28/09/2023 14:22:00.000,-0.00712029,19.36692191,10.42439345,0.289513458,0,-7.978736461,-1.664787649,1480.569903
28/09/2023 14:22:00.167,-0.005933035,19.36511644,10.42425073,0.289371902,0,-6.648599421,-1.664427782,1480.564261
28/09/2023 14:22:00.334,-0.007111086,19.37652159,10.42463766,0.289755677,0,-7.966786476,-1.666704006,1480.599888
28/09/2023 14:22:00.500,-0.007129493,19.39126048,10.42416826,0.289290113,0,-7.984890162,-1.669652073,1480.645896
28/09/2023 14:22:00.667,-0.006485247,19.41131813,10.42306773,0.288198558,0,-7.260231708,-1.673669828,1480.70847
28/09/2023 14:22:00.833,-0.006853388,19.41688274,10.4218784,0.287018924,0,-7.671452567,-1.674789293,1480.72581
28/09/2023 14:22:01.000,-0.005215161,19.44893982,10.42289647,0.28802869,0,-5.833677759,-1.681208694,1480.82578
28/09/2023 14:22:01.167,-0.006724538,19.46076951,10.42466937,0.289787134,0,-7.520166819,-1.683573924,1480.862673
28/09/2023 14:22:01.334,-0.005896221,19.44049195,10.42461863,0.289736802,0,-6.596702799,-1.67950682,1480.799477
28/09/2023 14:22:01.500,-0.007727722,19.42780764,10.42392088,0.289044749,0,-8.648133555,-1.676967986,1480.759917
28/09/2023 14:22:01.667,-0.006172327,19.44311186,10.4229821,0.288113624,0,-6.905223746,-1.680039594,1480.807617
28/09/2023 14:22:01.833,-0.005049497,19.46718081,10.42143121,0.286575383,0,-5.646166246,-1.684875694,1480.882593
28/09/2023 14:22:02.000,-0.006080292,19.47207475,10.42259834,0.287732995,0,-6.798053175,-1.685852967,1480.897857
28/09/2023 14:22:02.167,-0.006457636,19.4616779,10.42492627,0.290041935,0,-7.221545416,-1.683755055,1480.865507
28/09/2023 14:22:02.334,-0.006614096,19.47284666,10.42519585,0.29030932,0,-7.394749727,-1.685996057,1480.900304
28/09/2023 14:22:02.500,-0.006982237,19.47813457,10.42424121,0.289362464,0,-7.80546048,-1.687062501,1480.916757
28/09/2023 14:22:02.667,-0.006954626,19.50613591,10.42193232,0.287072401,0,-7.769949034,-1.692702041,1481.003888
28/09/2023 14:22:02.833,-0.006742945,19.53380484,10.421834,0.286974885,0,-7.529006302,-1.698272786,1481.089957
28/09/2023 14:22:03.000,-0.00631038,19.53419878,10.42223044,0.287368096,0,-7.045955058,-1.698350335,1481.091188
28/09/2023 14:22:03.167,-0.006374805,19.5187724,10.4250785,0.290192929,0,-7.120231919,-1.695230569,1481.043256
28/09/2023 14:22:03.334,-0.006991441,19.5066506,10.42592214,0.291029686,0,-7.810993222,-1.692787276,1481.005555
28/09/2023 14:22:03.500,-0.006991441,19.51602025,10.42562084,0.290730844,0,-7.809431816,-1.694674094,1481.034704
28/09/2023 14:22:03.667,-0.006522061,19.53092643,10.42463448,0.289752531,0,-7.282819133,-1.697680078,1481.081052
28/09/2023 14:22:03.833,-0.006761353,19.51074189,10.42346418,0.288591769,0,-7.553274263,-1.693621722,1481.018246
28/09/2023 14:22:04.000,-0.006927016,19.528463,10.42292501,0.288057001,0,-7.735416077,-1.697191731,1481.073363
