,0
315,2.989017364697304
316,2.989017364697304
317,2.989017364697304
318,2.989017364697304
319,2.989017364697304
320,2.931567383719937
321,2.931567383719937
322,2.989017364697304
323,2.931567383719937
324,2.931567383719937
325,2.931567383719937
326,2.931567383719937
327,2.989017364697304
328,2.874055044154204
329,2.874055044154204
330,2.931567383719937
331,2.874055044154204
332,2.931567383719937
333,2.874055044154204
334,2.874055044154204
335,2.874055044154204
336,2.816479962328458
337,2.816479962328458
338,2.874055044154204
339,2.816479962328458
340,2.874055044154204
341,2.816479962328458
342,2.816479962328458
343,2.874055044154204
344,2.816479962328458
345,2.816479962328458
346,2.816479962328458
347,2.816479962328458
348,2.816479962328458
349,2.7588417522657096
350,2.816479962328458
351,2.816479962328458
352,2.7588417522657096
353,2.816479962328458
354,2.7588417522657096
355,2.7588417522657096
356,2.816479962328458
357,2.7011400256617435
358,2.7011400256617435
359,2.7588417522657096
360,2.7011400256617435
361,2.7588417522657096
362,2.7011400256617435
363,2.7011400256617435
364,2.7011400256617435
365,2.643374391862949
366,2.7011400256617435
367,2.7588417522657096
368,2.7011400256617435
369,2.7011400256617435
370,2.643374391862949
371,2.643374391862949
372,2.7011400256617435
373,2.643374391862949
374,2.7011400256617435
375,2.643374391862949
376,2.643374391862949
377,2.7011400256617435
378,2.643374391862949
379,2.643374391862949
380,2.643374391862949
381,2.58554445784398
382,2.643374391862949
383,2.643374391862949
384,2.643374391862949
385,2.643374391862949
386,2.643374391862949
387,2.58554445784398
388,2.643374391862949
389,2.58554445784398
390,2.643374391862949
391,2.58554445784398
392,2.58554445784398
393,2.7011400256617435
394,2.58554445784398
395,2.58554445784398
396,2.643374391862949
397,2.58554445784398
398,2.58554445784398
399,2.527649828184792
400,2.58554445784398
401,2.643374391862949
402,2.527649828184792
403,2.58554445784398
404,2.527649828184792
405,2.527649828184792
406,2.58554445784398
407,2.527649828184792
408,2.527649828184792
409,2.58554445784398
410,2.527649828184792
411,2.527649828184792
412,2.527649828184792
413,2.527649828184792
414,2.527649828184792
415,2.469690105048187
416,2.527649828184792
417,2.58554445784398
418,2.527649828184792
419,2.527649828184792
420,2.469690105048187
421,2.527649828184792
422,2.527649828184792
423,2.469690105048187
424,2.527649828184792
425,2.527649828184792
426,2.469690105048187
427,2.527649828184792
428,2.469690105048187
429,2.469690105048187
430,2.527649828184792
431,2.469690105048187
432,2.469690105048187
433,2.527649828184792
434,2.469690105048187
435,2.469690105048187
436,2.411664888156338
437,2.469690105048187
438,2.527649828184792
439,2.469690105048187
440,2.469690105048187
441,2.411664888156338
442,2.469690105048187
443,2.469690105048187
444,2.411664888156338
445,2.411664888156338
446,2.469690105048187
447,2.469690105048187
448,2.469690105048187
449,2.527649828184792
450,2.411664888156338
451,2.469690105048187
452,2.411664888156338
453,2.469690105048187
454,2.469690105048187
455,2.411664888156338
456,2.411664888156338
457,2.411664888156338
458,2.411664888156338
459,2.411664888156338
460,2.3535737747673124
461,2.411664888156338
462,2.411664888156338
463,2.411664888156338
464,2.411664888156338
465,2.3535737747673124
466,2.3535737747673124
467,2.411664888156338
468,2.3535737747673124
469,2.411664888156338
470,2.411664888156338
471,2.3535737747673124
472,2.411664888156338
473,2.3535737747673124
474,2.3535737747673124
475,2.411664888156338
476,2.3535737747673124
477,2.3535737747673124
478,2.3535737747673124
479,2.411664888156338
480,2.3535737747673124
481,2.295416359651597
482,2.411664888156338
483,2.3535737747673124
484,2.3535737747673124
485,2.3535737747673124
486,2.3535737747673124
487,2.3535737747673124
488,2.3535737747673124
489,2.295416359651597
490,2.3535737747673124
491,2.3535737747673124
492,2.295416359651597
493,2.3535737747673124
494,2.295416359651597
495,2.295416359651597
496,2.3535737747673124
497,2.295416359651597
498,2.295416359651597
499,2.3535737747673124
500,2.3535737747673124
501,2.3535737747673124
502,2.295416359651597
503,2.295416359651597
504,2.3535737747673124
505,2.295416359651597
506,2.295416359651597
507,2.295416359651597
508,2.295416359651597
509,2.3535737747673124
510,2.2371922350677664
511,2.295416359651597
512,2.3535737747673124
513,2.295416359651597
514,2.295416359651597
515,2.295416359651597
516,2.295416359651597
517,2.295416359651597
518,2.2371922350677664
519,2.2371922350677664
520,2.295416359651597
521,2.295416359651597
522,2.295416359651597
523,2.2371922350677664
524,2.295416359651597
525,2.295416359651597
526,2.2371922350677664
527,2.2371922350677664
528,2.295416359651597
529,2.2371922350677664
530,2.295416359651597
531,2.2371922350677664
532,2.2371922350677664
533,2.295416359651597
534,2.2371922350677664
535,2.2371922350677664
536,2.2371922350677664
537,2.2371922350677664
538,2.295416359651597
539,2.2371922350677664
540,2.2371922350677664
541,2.295416359651597
542,2.2371922350677664
543,2.2371922350677664
544,2.2371922350677664
545,2.2371922350677664
546,2.295416359651597
547,2.1789009907386117
548,2.2371922350677664
549,2.2371922350677664
550,2.2371922350677664
551,2.2371922350677664
552,2.2371922350677664
553,2.2371922350677664
554,2.295416359651597
555,2.1789009907386117
556,2.2371922350677664
557,2.2371922350677664
558,2.2371922350677664
559,2.295416359651597
560,2.2371922350677664
561,2.2371922350677664
562,2.2371922350677664
563,2.2371922350677664
564,2.2371922350677664
565,2.2371922350677664
566,2.2371922350677664
567,2.2371922350677664
568,2.1789009907386117
569,2.2371922350677664
570,2.2371922350677664
571,2.1789009907386117
572,2.1789009907386117
573,2.2371922350677664
574,2.1789009907386117
575,2.295416359651597
576,2.1789009907386117
577,2.1789009907386117
578,2.2371922350677664
579,2.1789009907386117
580,2.2371922350677664
581,2.1789009907386117
582,2.2371922350677664
583,2.2371922350677664
584,2.1789009907386117
585,2.1789009907386117
586,2.2371922350677664
587,2.2371922350677664
588,2.2371922350677664
589,2.1789009907386117
590,2.1789009907386117
591,2.2371922350677664
592,2.1789009907386117
593,2.1789009907386117
594,2.2371922350677664
595,2.1789009907386117
596,2.2371922350677664
597,2.1205422138262975
598,2.1789009907386117
599,2.2371922350677664
600,2.1789009907386117
601,2.1789009907386117
602,2.1789009907386117
603,2.1789009907386117
604,2.2371922350677664
605,2.1205422138262975
606,2.1789009907386117
607,2.1789009907386117
608,2.1789009907386117
609,2.1789009907386117
610,2.1205422138262975
611,2.1789009907386117
612,2.1789009907386117
613,2.1205422138262975
614,2.1789009907386117
615,2.1789009907386117
616,2.1789009907386117
617,2.1789009907386117
618,2.1789009907386117
619,2.1789009907386117
620,2.2371922350677664
621,2.1789009907386117
622,2.1789009907386117
623,2.1789009907386117
624,2.1789009907386117
625,2.1789009907386117
626,2.1205422138262975
627,2.1789009907386117
628,2.1789009907386117
629,2.1789009907386117
630,2.1789009907386117
631,2.1205422138262975
632,2.1789009907386117
633,2.1789009907386117
634,2.1205422138262975
635,2.1205422138262975
636,2.1789009907386117
637,2.1789009907386117
638,2.1205422138262975
639,2.1205422138262975
640,2.1789009907386117
641,2.2371922350677664
642,2.1205422138262975
643,2.1789009907386117
644,2.1789009907386117
645,2.1789009907386117
646,2.1789009907386117
647,2.1205422138262975
648,2.1789009907386117
649,2.2371922350677664
650,2.1205422138262975
651,2.1789009907386117
652,2.1789009907386117
653,2.1205422138262975
654,2.1789009907386117
655,2.1205422138262975
656,2.1789009907386117
657,2.1789009907386117
658,2.1205422138262975
659,2.1205422138262975
660,2.1205422138262975
661,2.1205422138262975
662,2.1789009907386117
663,2.1205422138262975
664,2.1205422138262975
665,2.1789009907386117
666,2.2371922350677664
667,2.1205422138262975
668,2.1205422138262975
669,2.1789009907386117
670,2.2371922350677664
671,2.0621154889075797
672,2.1789009907386117
673,2.1205422138262975
674,2.1205422138262975
675,2.1205422138262975
676,2.1205422138262975
677,2.1205422138262975
678,2.2371922350677664
679,2.1205422138262975
680,2.1205422138262975
681,2.1789009907386117
682,2.1789009907386117
683,2.1205422138262975
684,2.1205422138262975
685,2.1205422138262975
686,2.1205422138262975
687,2.0621154889075797
688,2.1205422138262975
689,2.1205422138262975
690,2.1205422138262975
691,2.1205422138262975
692,2.1205422138262975
693,2.1205422138262975
694,2.1789009907386117
695,2.1205422138262975
696,2.1205422138262975
697,2.1205422138262975
698,2.1205422138262975
699,2.1789009907386117
700,2.1205422138262975
701,2.1205422138262975
702,2.1789009907386117
703,2.1205422138262975
704,2.1205422138262975
705,2.1205422138262975
706,2.1205422138262975
707,2.1789009907386117
708,2.0621154889075797
709,2.1205422138262975
710,2.1205422138262975
711,2.1205422138262975
712,2.1205422138262975
713,2.1205422138262975
714,2.1205422138262975
715,2.1789009907386117
716,2.0621154889075797
717,2.1205422138262975
718,2.1205422138262975
719,2.0621154889075797
720,2.1205422138262975
721,2.1205422138262975
722,2.0621154889075797
723,2.1205422138262975
724,2.0621154889075797
725,2.1205422138262975
726,2.1205422138262975
727,2.1205422138262975
728,2.1205422138262975
729,2.1205422138262975
730,2.1205422138262975
731,2.1205422138262975
732,2.0621154889075797
733,2.1205422138262975
734,2.1205422138262975
735,2.1205422138262975
736,2.1789009907386117
737,2.0621154889075797
738,2.0621154889075797
739,2.1205422138262975
740,2.0621154889075797
741,2.1205422138262975
742,2.1205422138262975
743,2.0621154889075797
744,2.1205422138262975
745,2.0621154889075797
746,2.0621154889075797
747,2.1205422138262975
748,2.1205422138262975
749,2.0621154889075797
750,2.1205422138262975
751,2.0621154889075797
752,2.1205422138262975
753,2.0621154889075797
754,2.1205422138262975
755,2.1205422138262975
756,2.1205422138262975
757,2.0621154889075797
758,2.0621154889075797
759,2.0621154889075797
760,2.1205422138262975
761,2.0621154889075797
762,2.1205422138262975
763,2.1205422138262975
764,2.1205422138262975
765,2.1205422138262975
766,2.0621154889075797
767,2.1205422138262975
768,2.1205422138262975
769,2.0621154889075797
770,2.0621154889075797
771,2.1205422138262975
772,2.0621154889075797
773,2.1205422138262975
774,2.0621154889075797
775,2.0621154889075797
776,2.1205422138262975
777,2.0621154889075797
778,2.0621154889075797
779,2.1205422138262975
780,2.1205422138262975
781,2.1205422138262975
782,2.003620397948964
783,2.0621154889075797
784,2.1789009907386117
785,2.0621154889075797
786,2.0621154889075797
787,2.0621154889075797
788,2.1205422138262975
789,2.1205422138262975
790,2.003620397948964
791,2.0621154889075797
792,2.1205422138262975
793,2.0621154889075797
794,2.0621154889075797
795,2.0621154889075797
796,2.1205422138262975
797,2.1205422138262975
798,2.003620397948964
799,2.0621154889075797
800,2.1205422138262975
801,2.0621154889075797
802,2.0621154889075797
803,2.0621154889075797
804,2.0621154889075797
805,2.1205422138262975
806,2.0621154889075797
807,2.0621154889075797
808,2.0621154889075797
809,2.0621154889075797
810,2.0621154889075797
811,2.0621154889075797
812,2.0621154889075797
813,2.1205422138262975
814,2.003620397948964
815,2.0621154889075797
816,2.0621154889075797
817,2.0621154889075797
818,2.0621154889075797
819,2.003620397948964
820,2.0621154889075797
821,2.0621154889075797
822,2.003620397948964
823,2.0621154889075797
824,2.0621154889075797
825,2.0621154889075797
826,2.0621154889075797
827,2.0621154889075797
828,2.0621154889075797
829,2.0621154889075797
830,2.0621154889075797
831,2.0621154889075797
832,2.0621154889075797
833,2.0621154889075797
834,2.0621154889075797
835,2.0621154889075797
836,2.0621154889075797
837,2.1205422138262975
838,2.0621154889075797
839,2.0621154889075797
840,2.0621154889075797
841,2.0621154889075797
842,2.0621154889075797
843,2.003620397948964
844,2.0621154889075797
845,2.1205422138262975
846,2.0621154889075797
847,2.0621154889075797
848,2.0621154889075797
849,2.0621154889075797
850,2.1205422138262975
851,2.003620397948964
852,2.0621154889075797
853,2.0621154889075797
854,2.003620397948964
855,2.0621154889075797
856,2.0621154889075797
857,2.0621154889075797
858,2.0621154889075797
859,2.003620397948964
860,2.0621154889075797
861,2.0621154889075797
862,2.0621154889075797
863,2.0621154889075797
864,2.003620397948964
865,2.0621154889075797
866,2.1205422138262975
867,2.003620397948964
868,2.0621154889075797
869,2.003620397948964
870,2.003620397948964
871,2.0621154889075797
872,2.0621154889075797
873,2.0621154889075797
874,2.0621154889075797
875,2.003620397948964
876,2.0621154889075797
877,2.003620397948964
878,2.0621154889075797
879,2.0621154889075797
880,2.003620397948964
881,2.003620397948964
882,2.0621154889075797
883,2.003620397948964
884,2.0621154889075797
885,2.003620397948964
886,2.003620397948964
887,2.1205422138262975
888,2.003620397948964
889,2.003620397948964
890,2.0621154889075797
891,2.003620397948964
892,2.003620397948964
893,2.0621154889075797
894,2.003620397948964
895,2.1205422138262975
896,2.003620397948964
897,2.003620397948964
898,2.0621154889075797
899,2.003620397948964
900,2.0621154889075797
901,2.003620397948964
902,2.003620397948964
903,2.1205422138262975
904,2.003620397948964
905,2.0621154889075797
906,2.0621154889075797
907,2.003620397948964
908,2.0621154889075797
909,2.003620397948964
910,2.003620397948964
911,2.0621154889075797
912,2.003620397948964
913,2.003620397948964
914,2.003620397948964
915,2.003620397948964
916,2.0621154889075797
917,2.003620397948964
918,2.003620397948964
919,2.003620397948964
920,2.003620397948964
921,2.003620397948964
922,2.003620397948964
923,2.003620397948964
924,2.0621154889075797
925,1.945056520280957
926,2.003620397948964
927,2.0621154889075797
928,2.003620397948964
929,2.0621154889075797
930,2.003620397948964
931,2.003620397948964
932,2.0621154889075797
933,1.945056520280957
934,2.003620397948964
935,2.0621154889075797
936,2.003620397948964
937,2.0621154889075797
938,2.003620397948964
939,2.003620397948964
940,2.1205422138262975
941,1.945056520280957
942,2.003620397948964
943,2.0621154889075797
944,2.003620397948964
945,2.0621154889075797
946,1.945056520280957
947,2.003620397948964
948,2.0621154889075797
949,2.003620397948964
950,2.003620397948964
951,2.003620397948964
952,2.003620397948964
953,2.0621154889075797
954,1.945056520280957
955,2.003620397948964
956,2.003620397948964
957,2.003620397948964
958,2.003620397948964
959,2.003620397948964
960,2.003620397948964
961,2.1205422138262975
962,1.945056520280957
963,2.003620397948964
964,2.0621154889075797
965,2.0621154889075797
966,2.003620397948964
967,2.003620397948964
968,2.003620397948964
969,1.945056520280957
970,2.003620397948964
971,2.003620397948964
972,2.003620397948964
973,2.003620397948964
974,2.003620397948964
975,2.003620397948964
976,2.003620397948964
977,2.0621154889075797
978,2.003620397948964
979,2.003620397948964
980,2.003620397948964
981,2.003620397948964
982,2.0621154889075797
983,1.945056520280957
984,2.003620397948964
985,2.003620397948964
986,2.003620397948964
987,2.003620397948964
988,1.945056520280957
989,2.003620397948964
990,2.0621154889075797
991,2.003620397948964
992,2.003620397948964
993,2.0621154889075797
994,2.003620397948964
995,2.003620397948964
996,2.003620397948964
997,2.003620397948964
998,2.0621154889075797
999,1.945056520280957
1000,2.003620397948964
1001,2.003620397948964
1002,2.003620397948964
1003,2.003620397948964
1004,2.003620397948964
1005,2.003620397948964
1006,2.0621154889075797
1007,2.003620397948964
1008,2.003620397948964
1009,1.945056520280957
1010,2.003620397948964
1011,2.0621154889075797
1012,1.945056520280957
1013,1.945056520280957
1014,2.0621154889075797
1015,2.003620397948964
1016,2.003620397948964
1017,2.003620397948964
1018,2.003620397948964
1019,2.003620397948964
1020,1.945056520280957
1021,2.003620397948964
1022,2.0621154889075797
1023,2.003620397948964
1024,2.003620397948964
1025,2.003620397948964
1026,2.003620397948964
1027,2.0621154889075797
1028,1.945056520280957
1029,2.003620397948964
1030,2.003620397948964
1031,2.003620397948964
1032,2.003620397948964
1033,2.003620397948964
1034,2.003620397948964
1035,2.0621154889075797
1036,1.945056520280957
1037,2.003620397948964
1038,2.003620397948964
1039,2.003620397948964
1040,2.003620397948964
1041,1.945056520280957
1042,2.003620397948964
1043,2.003620397948964
1044,1.945056520280957
1045,2.003620397948964
1046,2.003620397948964
1047,2.003620397948964
1048,2.003620397948964
1049,1.945056520280957
1050,2.003620397948964
1051,2.003620397948964
1052,2.003620397948964
1053,2.003620397948964
1054,2.003620397948964
1055,2.003620397948964
1056,2.0621154889075797
1057,1.945056520280957
1058,2.003620397948964
1059,2.003620397948964
1060,2.003620397948964
1061,2.003620397948964
1062,1.945056520280957
1063,2.003620397948964
1064,2.1205422138262975
1065,1.945056520280957
1066,1.945056520280957
1067,2.003620397948964
1068,2.003620397948964
1069,2.003620397948964
1070,1.945056520280957
1071,2.003620397948964
1072,2.0621154889075797
1073,1.945056520280957
1074,1.945056520280957
1075,1.945056520280957
1076,2.003620397948964
1077,2.003620397948964
1078,1.8864234325724851
1079,2.003620397948964
1080,2.003620397948964
1081,1.945056520280957
1082,2.003620397948964
1083,1.945056520280957
1084,1.945056520280957
1085,2.003620397948964
1086,1.945056520280957
1087,2.003620397948964
1088,2.003620397948964
1089,1.945056520280957
1090,2.003620397948964
1091,2.003620397948964
1092,1.945056520280957
1093,2.003620397948964
1094,1.945056520280957
1095,2.003620397948964
1096,2.003620397948964
1097,1.945056520280957
1098,2.003620397948964
1099,2.003620397948964
1100,2.003620397948964
1101,2.1205422138262975
1102,1.945056520280957
1103,1.945056520280957
1104,2.003620397948964
1105,1.945056520280957
1106,2.003620397948964
1107,1.945056520280957
1108,2.003620397948964
1109,2.003620397948964
